ds,y
1998-10-13,1000.8
1998-10-12,1010.7
1998-10-09,984.4
1998-10-08,970.7
1998-10-07,995.7
1998-10-06,1008.8
1998-10-05,1002.6
1998-10-02,1005.4
1998-10-01,1017
1998-09-30,1049
1998-09-29,1056.3
1998-09-28,1061.5
1998-09-25,1051.9
1998-09-24,1066.1
1998-09-23,1066.1
1998-09-22,1033.9
1998-09-21,1026
1998-09-18,1022
1998-09-17,1045.5
1998-09-16,1046.1
1998-09-15,1037.9
1998-09-14,1038.4
1998-09-11,1009.1
1998-09-10,1006.2
1998-09-09,1027.7
1998-09-08,1023.5
1998-09-04,991.4
1998-09-03,990.5
1998-09-02,1013.2
1998-09-01,1000.7
1998-08-31,1033.5
1998-08-28,1051.8
1998-08-27,1084.2
1998-08-26,1092.8
1998-08-25,1106.6
1998-08-24,1093.8
1998-08-21,1091.6
1998-08-20,1098.8
1998-08-19,1106.3
1998-08-18,1101.7
1998-08-17,1083.7
1998-08-14,1083.9
1998-08-13,1091.5
1998-08-12,1084.7
1998-08-11,1083.1
1998-08-10,1092.8
1998-08-07,1102.5
1998-08-06,1091
1998-08-05,1084.8
1998-08-04,1119.7
1998-08-03,1121.8
1998-07-31,1143
1998-07-30,1143.1
1998-07-29,1138.6
1998-07-28,1147.3
1998-07-27,1147.3
1998-07-24,1150.1
1998-07-23,1164.3
1998-07-22,1167.7
1998-07-21,1187.4
1998-07-20,1190.6
1998-07-17,1188.1
1998-07-16,1184
1998-07-15,1181.5
1998-07-14,1179.8
1998-07-13,1167
1998-07-10,1166.9
1998-07-09,1166.4
1998-07-08,1166.9
1998-07-07,1159.8
1998-07-06,1157.3
1998-07-02,1148.6
1998-07-01,1148.6
1998-06-30,1140.8
1998-06-29,1145.2
1998-06-26,1136.8
1998-06-25,1142
1998-06-24,1134.4
1998-06-23,1119.5
1998-06-22,1109
1998-06-19,1111.2
1998-06-18,1109.4
1998-06-17,1112.9
1998-06-16,1087.6
1998-06-15,1098.8
1998-06-12,1098.8
1998-06-11,1114.2
1998-06-10,1126
1998-06-09,1119.9
1998-06-08,1119.7
1998-06-05,1113.9
1998-06-04,1095.9
1998-06-03,1097.4
1998-06-02,1098.7
1998-06-01,1097.8
1998-05-29,1104.2
1998-05-28,1099.7
1998-05-27,1094.4
1998-05-26,1116.8
1998-05-22,1116.9
1998-05-21,1124.5
1998-05-20,1119.1
1998-05-19,1113.5
1998-05-18,1112.4
1998-05-15,1118.7
1998-05-14,1124
1998-05-13,1122.2
1998-05-12,1116
1998-05-11,1119.1
1998-05-08,1111.4
1998-05-07,1105.6
1998-05-06,1118.4
1998-05-05,1122.1
1998-05-04,1130.5
1998-05-01,1121
1998-04-30,1117
1998-04-29,1098.2
1998-04-28,1095.9
1998-04-27,1107.9
1998-04-24,1122.8
1998-04-23,1130.5
1998-04-22,1133
1998-04-21,1129.7
1998-04-20,1124.9
1998-04-17,1122.7
1998-04-16,1119.3
1998-04-15,1119.9
1998-04-14,1116
1998-04-13,1110.8
1998-04-09,1111.5
1998-04-08,1111.6
1998-04-07,1121.4
1998-04-06,1132
1998-04-03,1126.4
1998-04-02,1121
1998-04-01,1109.2
1998-03-31,1110.1
1998-03-30,1099.1
1998-03-27,1107.2
1998-03-26,1106.3
1998-03-25,1113.1
1998-03-24,1106.8
1998-03-23,1101.2
1998-03-20,1101
1998-03-19,1089.7
1998-03-18,1085.5
1998-03-17,1080.5
1998-03-16,1079.5
1998-03-13,1075.9
1998-03-12,1071.9
1998-03-11,1069.2
1998-03-10,1064.6
1998-03-09,1058.5
1998-03-06,1055.7
1998-03-05,1047.3
1998-03-04,1052
1998-03-03,1052
1998-03-02,1054
1998-02-27,1051.7
1998-02-26,1048.7
1998-02-25,1045.8
1998-02-24,1038.7
1998-02-23,1038.7
1998-02-20,1034.2
1998-02-19,1032.9
1998-02-18,1032.1
1998-02-17,1028
1998-02-13,1024.1
1998-02-12,1026.3
1998-02-11,1020.7
1998-02-10,1022.1
1998-02-09,1015.3
1998-02-06,1013.1
1998-02-05,1013.5
1998-02-04,1009.5
1998-02-03,1006.1
1998-02-02,1002.5
1998-01-30,987.4
1998-01-29,992.6
1998-01-28,978.6
1998-01-27,973.2
1998-01-26,963
1998-01-23,966.4
1998-01-22,970.8
1998-01-21,978.6
1998-01-20,978.6
1998-01-16,965.1
1998-01-15,957.9
1998-01-14,958.1
1998-01-13,952.1
1998-01-12,939.2
1998-01-09,956
1998-01-08,964
1998-01-07,966.6
1998-01-06,977.1
1998-01-05,982.6
1998-01-02,975
1997-12-31,975
1997-12-30,970.8
1997-12-29,954
1997-12-26,940
1997-12-24,942.9
1997-12-23,954.5
1997-12-22,956.7
1997-12-19,955.3
1997-12-18,965.5
1997-12-17,974.3
1997-12-16,973
1997-12-15,966
1997-12-12,961.3
1997-12-11,969.8
1997-12-10,975.8
1997-12-09,982.4
1997-12-08,985.7
1997-12-05,986.2
1997-12-04,983.4
1997-12-03,980.8
1997-12-02,976.2
1997-12-01,974.8
1997-11-28,959.1
1997-11-26,956.5
1997-11-25,954.5
1997-11-24,963.1
1997-11-21,964.5
1997-11-20,961.8
1997-11-19,947.3
1997-11-18,947.6
1997-11-17,949.7
1997-11-14,930.4
1997-11-13,917.8
1997-11-12,923.9
1997-11-11,928.3
1997-11-10,935.9
1997-11-07,938
1997-11-06,942.9
1997-11-05,949.6
1997-11-04,941.4
1997-11-03,939
1997-10-31,919.9
1997-10-30,923.3
1997-10-29,935.2
1997-10-28,923.1
1997-10-27,941.6
1997-10-24,960
1997-10-23,968.5
1997-10-22,972.6
1997-10-21,972.6
1997-10-20,955.7
1997-10-17,955.2
1997-10-16,973.4
1997-10-15,970.3
1997-10-14,972.9
1997-10-13,973.5
1997-10-10,970.6
1997-10-09,974.7
1997-10-08,983.1
1997-10-07,983.1
1997-10-06,974.2
1997-10-03,975.5
1997-10-02,960.5
1997-10-01,956.7
1997-09-30,955.2
1997-09-29,954
1997-09-26,946.4
1997-09-25,947
1997-09-24,959.8
1997-09-23,955.8
1997-09-22,960.6
1997-09-19,952.4
1997-09-18,958.2
1997-09-17,950.3
1997-09-16,947.7
1997-09-15,928.9
1997-09-12,925
1997-09-11,919
1997-09-10,933.6
1997-09-09,938.9
1997-09-08,936.5
1997-09-05,940.4
1997-09-04,933.4
1997-09-03,935.9
1997-09-02,927.6
1997-08-29,907.3
1997-08-28,915.9
1997-08-27,916.2
1997-08-26,922.5
1997-08-25,930.9
1997-08-22,925
1997-08-21,939.5
1997-08-20,939.4
1997-08-19,926
1997-08-18,912.6
1997-08-15,924.8
1997-08-14,930.1
1997-08-13,935.8
1997-08-12,943
1997-08-11,938.5
1997-08-08,951.2
1997-08-07,964.2
1997-08-06,962.4
1997-08-05,954.2
1997-08-04,953.2
1997-08-01,955.3
1997-07-31,957.7
1997-07-30,954
1997-07-29,943
1997-07-28,943
1997-07-25,945.6
1997-07-24,941.5
1997-07-23,941.8
1997-07-22,934.4
1997-07-21,915.4
1997-07-18,931.6
1997-07-17,937
1997-07-16,939.3
1997-07-15,926.1
1997-07-14,921.8
1997-07-11,919.7
1997-07-10,916.5
1997-07-09,922
1997-07-08,918.8
1997-07-07,923.3
1997-07-03,917.8
1997-07-02,904
1997-07-01,893.9
1997-06-30,892.6
1997-06-27,894.7
1997-06-26,893.2
1997-06-25,902.1
1997-06-24,896.8
1997-06-23,898.7
1997-06-20,901.8
1997-06-19,900.1
1997-06-18,894.4
1997-06-17,897.6
1997-06-16,895.2
1997-06-13,894.7
1997-06-12,884.3
1997-06-11,870.7
1997-06-10,870
1997-06-09,865.1
1997-06-06,859.2
1997-06-05,848.9
1997-06-04,845.5
1997-06-03,850.6
1997-06-02,851.3
1997-05-30,851.9
1997-05-29,849
1997-05-28,851
1997-05-27,851.5
1997-05-23,848.5
1997-05-22,841.9
1997-05-21,846.9
1997-05-20,842
1997-05-19,835.9
1997-05-16,841.9
1997-05-15,842.5
1997-05-14,841.3
1997-05-13,838.5
1997-05-12,838.6
1997-05-09,827.7
1997-05-08,829.1
1997-05-07,827.8
1997-05-06,832.3
1997-05-05,830.3
1997-05-02,813
1997-05-01,803
1997-04-30,804.1
1997-04-29,794.4
1997-04-28,773.9
1997-04-25,771.2
1997-04-24,779.9
1997-04-23,778.2
1997-04-22,774.6
1997-04-21,767.4
1997-04-18,767.9
1997-04-17,768.5
1997-04-16,763.5
1997-04-15,754.7
1997-04-14,743.7
1997-04-11,758.3
1997-04-10,763.7
1997-04-09,769.5
1997-04-08,766.2
1997-04-07,764.8
1997-04-04,757.9
1997-04-03,751
1997-04-02,759.6
1997-04-01,761.5
1997-03-31,773.9
1997-03-27,792.6
1997-03-26,794.9
1997-03-25,798.1
1997-03-24,791
1997-03-21,786.4
1997-03-20,786.3
1997-03-19,791.6
1997-03-18,797.2
1997-03-17,796.3
1997-03-14,796.9
1997-03-13,804.3
1997-03-12,811.3
1997-03-11,814.9
1997-03-10,813.7
1997-03-07,808.2
1997-03-06,804.1
1997-03-05,802
1997-03-04,798.9
1997-03-03,795.3
1997-02-28,795.7
1997-02-27,805.7
1997-02-26,812.7
1997-02-25,812.9
1997-02-24,810.6
1997-02-21,804.9
1997-02-20,812.5
1997-02-19,817.7
1997-02-18,816.3
1997-02-14,812.2
1997-02-13,812.9
1997-02-12,802.8
1997-02-11,789.6
1997-02-10,793.5
1997-02-07,789.7
1997-02-06,780.4
1997-02-05,792.7
1997-02-04,789.3
1997-02-03,787.1
1997-01-31,791.9
1997-01-30,784.2
1997-01-29,772.7
1997-01-28,776.3
1997-01-27,771.4
1997-01-24,778.2
1997-01-23,794.7
1997-01-22,786.2
1997-01-21,783.7
1997-01-20,780.1
1997-01-17,776.4
1997-01-16,772
1997-01-15,771
1997-01-14,772
1997-01-13,762.9
1997-01-10,759.6
1997-01-09,757.7
1997-01-08,755.7
1997-01-07,753.3
1997-01-06,753.3
1997-01-03,748.2
1997-01-02,742.8
1996-12-31,754
1996-12-30,759.2
1996-12-27,758.8
1996-12-26,757.1
1996-12-24,751
1996-12-23,750.4
1996-12-20,755.4
1996-12-19,746.1
1996-12-18,732.8
1996-12-17,727.7
1996-12-16,732.7
1996-12-13,736.2
1996-12-12,744.9
1996-12-11,747.5
1996-12-10,753.4
1996-12-09,749.8
1996-12-06,744.4
1996-12-05,747.6
1996-12-04,748.4
1996-12-03,761.8
1996-12-02,757
1996-11-29,758.3
1996-11-27,757.3
1996-11-26,762.1
1996-11-25,757
1996-11-22,748.7
1996-11-21,745.2
1996-11-20,747
1996-11-19,742.2
1996-11-18,739.2
1996-11-15,741.9
1996-11-14,736
1996-11-13,732.1
1996-11-12,733
1996-11-11,732.6
1996-11-08,730.8
1996-11-07,729.5
1996-11-06,724.6
1996-11-05,714.6
1996-11-04,707
1996-11-01,708.6
1996-10-31,706.6
1996-10-30,703.4
1996-10-29,703.2
1996-10-28,705.4
1996-10-25,704.1
1996-10-24,708.2
1996-10-23,707.3
1996-10-22,709.9
1996-10-21,714.1
1996-10-18,711
1996-10-17,708.5
1996-10-16,704.4
1996-10-15,708.1
1996-10-14,705.2
1996-10-11,700.7
1996-10-10,696.8
1996-10-09,702.4
1996-10-08,705.8
1996-10-07,704.2
1996-10-04,701.7
1996-10-03,694.8
1996-10-02,694.8
1996-10-01,689.5
1996-09-30,690.1
1996-09-27,687.1
1996-09-26,690.1
1996-09-25,688.3
1996-09-24,690.9
1996-09-23,687
1996-09-20,687.1
1996-09-19,684.1
1996-09-18,683.8
1996-09-17,685.8
1996-09-16,686.5
1996-09-13,681.4
1996-09-12,673.1
1996-09-11,667.7
1996-09-10,665.6
1996-09-09,663.8
1996-09-06,658.2
1996-09-05,655.6
1996-09-04,655.8
1996-09-03,655.1
1996-08-30,657.7
1996-08-29,664.8
1996-08-28,667.4
1996-08-27,666.4
1996-08-26,667
1996-08-23,670.7
1996-08-22,670.7
1996-08-21,665.7
1996-08-20,667
1996-08-19,667.1
1996-08-16,666.3
1996-08-15,664.2
1996-08-14,662.4
1996-08-13,665.8
1996-08-12,665.8
1996-08-09,665.4
1996-08-08,664.2
1996-08-07,664.6
1996-08-06,662.8
1996-08-05,663.6
1996-08-02,662.5
1996-08-01,650.7
1996-07-31,640.5
1996-07-30,635.3
1996-07-29,635.9
1996-07-26,636.2
1996-07-25,633.6
1996-07-24,629.1
1996-07-23,637.7
1996-07-22,638.7
1996-07-19,643.5
1996-07-18,644.4
1996-07-17,636.6
1996-07-16,632
1996-07-15,646.2
1996-07-12,647.6
1996-07-11,656.1
1996-07-10,656.3
1996-07-09,656.6
1996-07-08,657.6
1996-07-05,672.4
1996-07-03,673.6
1996-07-02,675.9
1996-07-01,675.9
1996-06-28,672.7
1996-06-27,668.9
1996-06-26,668.5
1996-06-25,670.6
1996-06-24,671.1
1996-06-21,666.8
1996-06-20,665
1996-06-19,665.6
1996-06-18,666.4
1996-06-17,668.3
1996-06-14,668.4
1996-06-13,670.5
1996-06-12,673.7
1996-06-11,676.7
1996-06-10,673.6
1996-06-07,673.3
1996-06-06,680.3
1996-06-05,678.5
1996-06-04,672.6
1996-06-03,669.1
1996-05-31,673.5
1996-05-30,673.5
1996-05-29,673.7
1996-05-28,680
1996-05-24,679.7
1996-05-23,681.1
1996-05-22,678.4
1996-05-21,675.6
1996-05-20,673.7
1996-05-17,669.8
1996-05-16,667.1
1996-05-15,669.8
1996-05-14,667
1996-05-13,662.2
1996-05-10,653
1996-05-09,648
1996-05-08,644.8
1996-05-07,641.4
1996-05-06,644.6
1996-05-03,648.5
1996-05-02,654.6
1996-05-01,656.4
1996-04-30,654.6
1996-04-29,654.7
1996-04-26,656.4
1996-04-25,654.2
1996-04-24,653.4
1996-04-23,651.6
1996-04-22,650.9
1996-04-19,647.3
1996-04-18,644.7
1996-04-17,645
1996-04-16,645.6
1996-04-15,642.5
1996-04-12,637.1
1996-04-11,635.3
1996-04-10,642.8
1996-04-09,646.3
1996-04-08,655.9
1996-04-04,656.7
1996-04-03,655.9
1996-04-02,655.3
1996-04-01,653.9
1996-03-29,651
1996-03-28,649.6
1996-03-27,653.9
1996-03-26,654.3
1996-03-25,655.5
1996-03-22,652.1
1996-03-21,651.5
1996-03-20,653.1
1996-03-19,656.2
1996-03-18,652.6
1996-03-15,642.9
1996-03-14,644.2
1996-03-13,640.5
1996-03-12,640
1996-03-11,640.4
1996-03-08,653.6
1996-03-07,653.6
1996-03-06,657
1996-03-05,655.8
1996-03-04,653.5
1996-03-01,644.4
1996-02-29,647
1996-02-28,654.4
1996-02-27,650.6
1996-02-26,659.1
1996-02-23,663
1996-02-22,659.8
1996-02-21,648.1
1996-02-20,648
1996-02-16,651.4
1996-02-15,656.8
1996-02-14,661.5
1996-02-13,664.2
1996-02-12,663
1996-02-09,661.1
1996-02-08,656.5
1996-02-07,649.9
1996-02-06,646.7
1996-02-05,641.4
1996-02-02,639.3
1996-02-01,638.5
1996-01-31,636.2
1996-01-30,630.3
1996-01-29,624.2
1996-01-26,621.7
1996-01-25,620.1
1996-01-24,620
1996-01-23,613.4
1996-01-22,613.5
1996-01-19,612.9
1996-01-18,608.3
1996-01-17,609.9
1996-01-16,608.4
1996-01-15,603.4
1996-01-12,604.8
1996-01-11,602.7
1996-01-10,609.5
1996-01-09,619.1
1996-01-08,618.5
1996-01-05,617.7
1996-01-04,624.5
1996-01-03,623.2
1996-01-02,620.7
1995-12-29,615.9
1995-12-28,615.5
1995-12-27,615.7
1995-12-26,614.5
1995-12-22,613.5
1995-12-21,610.5
1995-12-20,614.3
1995-12-19,611.9
1995-12-18,616.3
1995-12-15,617.7
1995-12-14,622.9
1995-12-13,622
1995-12-12,619.5
1995-12-11,620.9
1995-12-08,617.8
1995-12-07,620.2
1995-12-06,621.1
1995-12-05,618.5
1995-12-04,613.8
1995-12-01,608.1
1995-11-30,608.7
1995-11-29,607.7
1995-11-28,606.5
1995-11-27,603.4
1995-11-24,600.2
1995-11-22,600.7
1995-11-21,600.3
1995-11-20,600.4
1995-11-17,600.1
1995-11-16,597.9
1995-11-15,594
1995-11-14,592.3
1995-11-13,593.7
1995-11-10,593.3
1995-11-09,593.9
1995-11-08,591.7
1995-11-07,588.5
1995-11-06,590.6
1995-11-03,590.6
1995-11-02,589.7
1995-11-01,584.2
1995-10-31,586.7
1995-10-30,583.8
1995-10-27,579.7
1995-10-26,582.6
1995-10-25,587.2
1995-10-24,587.3
1995-10-23,587.5
1995-10-20,590.7
1995-10-19,590.7
1995-10-18,589.8
1995-10-17,586.8
1995-10-16,584.9
1995-10-13,587.4
1995-10-12,583.1
1995-10-11,579.5
1995-10-10,578.4
1995-10-09,582.5
1995-10-06,584.5
1995-10-05,582.6
1995-10-04,582.3
1995-10-03,582.3
1995-10-02,585
1995-09-29,587.6
1995-09-28,585.9
1995-09-27,581.4
1995-09-26,584.7
1995-09-25,582.1
1995-09-22,583
1995-09-21,586.8
1995-09-20,586.8
1995-09-19,584.2
1995-09-18,583.4
1995-09-15,585.1
1995-09-14,584
1995-09-13,579.7
1995-09-12,576.5
1995-09-11,575.1
1995-09-08,572.7
1995-09-07,571.1
1995-09-06,570.5
1995-09-05,569.2
1995-09-01,564.6
1995-08-31,562.4
1995-08-30,561.5
1995-08-29,560
1995-08-28,562.2
1995-08-25,561.3
1995-08-24,558.6
1995-08-23,560
1995-08-22,559.5
1995-08-21,563.3
1995-08-18,561.2
1995-08-17,560
1995-08-16,560
1995-08-15,560
1995-08-14,559.7
1995-08-11,558.5
1995-08-10,560.6
1995-08-09,561.6
1995-08-08,561.5
1995-08-07,561.2
1995-08-04,559.6
1995-08-03,558.8
1995-08-02,565.6
1995-08-01,562.1
1995-07-31,563.5
1995-07-28,565.4
1995-07-27,565.3
1995-07-26,563.8
1995-07-25,561.8
1995-07-24,557.2
1995-07-21,554.7
1995-07-20,554.4
1995-07-19,558.5
1995-07-18,562.7
1995-07-17,562.9
1995-07-14,561
1995-07-13,562
1995-07-12,561.6
1995-07-11,557.2
1995-07-10,558.5
1995-07-07,556.6
1995-07-06,554
1995-07-05,550
1995-07-03,547.1
1995-06-30,546.8
1995-06-29,546.2
1995-06-28,546.3
1995-06-27,547.1
1995-06-26,549.8
1995-06-23,551.1
1995-06-22,551.1
1995-06-21,545.9
1995-06-20,545.4
1995-06-19,545.2
1995-06-16,540
1995-06-15,539.1
1995-06-14,536.5
1995-06-13,536.2
1995-06-12,532.5
1995-06-09,532.4
1995-06-08,533.6
1995-06-07,535.5
1995-06-06,537.1
1995-06-05,537.7
1995-06-02,536.9
1995-06-01,534.2
1995-05-31,533.4
1995-05-30,525.6
1995-05-26,528.6
1995-05-25,529
1995-05-24,531.9
1995-05-23,528.6
1995-05-22,524.3
1995-05-19,519.6
1995-05-18,527.1
1995-05-17,528.4
1995-05-16,529.1
1995-05-15,527.7
1995-05-12,527
1995-05-11,524.9
1995-05-10,524.4
1995-05-09,526
1995-05-08,525.1
1995-05-05,522.4
1995-05-04,525.4
1995-05-03,520.5
1995-05-02,515.2
1995-05-01,515.6
1995-04-28,515.3
1995-04-27,513.6
1995-04-26,513
1995-04-25,513.5
1995-04-24,513
1995-04-21,508.5
1995-04-20,506.5
1995-04-19,505.9
1995-04-18,507.6
1995-04-17,512
1995-04-13,509.8
1995-04-12,507.2
1995-04-11,508.9
1995-04-10,507
1995-04-07,507.2
1995-04-06,507.1
1995-04-05,505.6
1995-04-04,505.3
1995-04-03,501.9
1995-03-31,502.2
1995-03-30,504.7
1995-03-29,508.1
1995-03-28,503.9
1995-03-27,503.2
1995-03-24,501
1995-03-23,496.8
1995-03-22,495.7
1995-03-21,499.2
1995-03-20,496.6
1995-03-17,496.7
1995-03-16,495.7
1995-03-15,492.9
1995-03-14,493.7
1995-03-13,491.3
1995-03-10,490.4
1995-03-09,483.7
1995-03-08,484.1
1995-03-07,485.6
1995-03-06,485.7
1995-03-03,485.4
1995-03-02,485.7
1995-03-01,487.8
1995-02-28,487.4
1995-02-27,488.1
1995-02-24,488.2
1995-02-23,489.2
1995-02-22,486.1
1995-02-21,483.3
1995-02-17,485.2
1995-02-16,485.2
1995-02-15,485.5
1995-02-14,482.9
1995-02-13,482.9
1995-02-10,482
1995-02-09,482
1995-02-08,482.6
1995-02-07,481.3
1995-02-06,481.9
1995-02-03,479.9
1995-02-02,472.8
1995-02-01,472.8
1995-01-31,471
1995-01-30,470.5
1995-01-27,471.4
1995-01-26,468.6
1995-01-25,469.5
1995-01-24,466.9
1995-01-23,466.2
1995-01-20,467
1995-01-19,469.7
1995-01-18,470.4
1995-01-17,470.1
1995-01-16,470.4
1995-01-13,466.4
1995-01-12,461.9
1995-01-11,463.6
1995-01-10,464.6
1995-01-09,461.8
1995-01-06,462.5
1995-01-05,461.3
1995-01-04,460.7
1995-01-03,459.3
1994-12-30,462.1
1994-12-29,461.8
1994-12-28,462.5
1994-12-27,462.7
1994-12-23,461.3
1994-12-22,461.2
1994-12-21,461.7
1994-12-20,458.4
1994-12-19,458.8
1994-12-16,458.8
1994-12-15,456.8
1994-12-14,456.2
1994-12-13,451.7
1994-12-12,449.5
1994-12-09,447
1994-12-08,452.1
1994-12-07,453.1
1994-12-06,453.9
1994-12-05,455
1994-12-02,453.3
1994-12-01,453.9
1994-11-30,457.1
1994-11-29,455.2
1994-11-28,454.2
1994-11-25,452.9
1994-11-23,450.6
1994-11-22,458.3
1994-11-21,463.4
1994-11-18,463.8
1994-11-17,465.8
1994-11-16,466.2
1994-11-15,468.5
1994-11-14,466.3
1994-11-11,464.4
1994-11-10,467.8
1994-11-09,469.9
1994-11-08,467.5
1994-11-07,463.6
1994-11-04,469.3
1994-11-03,468.6
1994-11-02,470.9
1994-11-01,472.3
1994-10-31,474.7
1994-10-28,473.8
1994-10-27,465.9
1994-10-26,463.8
1994-10-25,461.9
1994-10-24,466.4
1994-10-21,466.9
1994-10-20,470.4
1994-10-19,471.4
1994-10-18,469.2
1994-10-17,469.9
1994-10-14,469.5
1994-10-13,471.3
1994-10-12,466.7
1994-10-11,466.3
1994-10-10,459.3
1994-10-07,455.7
1994-10-06,454.5
1994-10-05,454.6
1994-10-04,462.5
1994-10-03,463.3
1994-09-30,465.3
1994-09-29,464.8
1994-09-28,465.6
1994-09-27,462.8
1994-09-26,460.9
1994-09-23,462.1
1994-09-22,463.2
1994-09-21,464
1994-09-20,470.9
1994-09-19,473.1
1994-09-16,474.8
1994-09-15,474.8
1994-09-14,468.9
1994-09-13,468.8
1994-09-12,468.4
1994-09-09,473.1
1994-09-08,473.4
1994-09-07,472.4
1994-09-06,471.9
1994-09-02,474.9
1994-09-01,475.5
1994-08-31,477.6
1994-08-30,476.6
1994-08-29,477.1
1994-08-26,474.6
1994-08-25,470.1
1994-08-24,469.1
1994-08-23,466.6
1994-08-22,463.7
1994-08-19,464.4
1994-08-18,465.2
1994-08-17,465.9
1994-08-16,465.2
1994-08-15,463.3
1994-08-12,462.3
1994-08-11,461.4
1994-08-10,460.5
1994-08-09,458.2
1994-08-08,458.3
1994-08-05,458.4
1994-08-04,461.5
1994-08-03,461.5
1994-08-02,462.8
1994-08-01,461
1994-07-29,459.3
1994-07-28,454.9
1994-07-27,453.4
1994-07-26,454.2
1994-07-25,454.3
1994-07-22,454
1994-07-21,453.2
1994-07-20,454.2
1994-07-19,455.3
1994-07-18,455.7
1994-07-15,454.3
1994-07-14,454.3
1994-07-13,450.1
1994-07-12,448.2
1994-07-11,450.2
1994-07-08,449.8
1994-07-07,448.6
1994-07-06,447.3
1994-07-05,447.6
1994-07-01,446.4
1994-06-30,448.6
1994-06-29,449.8
1994-06-28,448.5
1994-06-27,447.8
1994-06-24,449.6
1994-06-23,454.2
1994-06-22,453.9
1994-06-21,455.5
1994-06-20,458.4
1994-06-17,462.2
1994-06-16,461.9
1994-06-15,463.2
1994-06-14,462.5
1994-06-13,459.4
1994-06-10,459.5
1994-06-09,457.9
1994-06-08,459.7
1994-06-07,459.5
1994-06-06,461.9
1994-06-03,460.9
1994-06-02,458.5
1994-06-01,458.3
1994-05-31,457.6
1994-05-27,457.3
1994-05-26,457.8
1994-05-25,456.3
1994-05-24,456.8
1994-05-23,454.9
1994-05-20,456.5
1994-05-19,456.9
1994-05-18,454.4
1994-05-17,449.4
1994-05-16,445.8
1994-05-13,444.7
1994-05-12,444.8
1994-05-11,446
1994-05-10,446.8
1994-05-09,447.8
1994-05-06,451.4
1994-05-05,452.8
1994-05-04,453.1
1994-05-03,454
1994-05-02,453.6
1994-04-29,451.4
1994-04-28,452.2
1994-04-26,452.8
1994-04-25,452.7
1994-04-22,450
1994-04-21,449.1
1994-04-20,445
1994-04-19,444.8
1994-04-18,447.9
1994-04-15,447.9
1994-04-14,447.6
1994-04-13,448.6
1994-04-12,450.8
1994-04-11,450.3
1994-04-08,450.9
1994-04-07,451.1
1994-04-06,449.6
1994-04-05,448.3
1994-04-04,445.8
1994-03-31,447.2
1994-03-30,452.5
1994-03-29,460.3
1994-03-28,461.1
1994-03-25,465.3
1994-03-24,468.6
1994-03-23,470.4
1994-03-22,470.5
1994-03-21,471.1
1994-03-18,471.1
1994-03-17,471.1
1994-03-16,469.9
1994-03-15,469
1994-03-14,467.6
1994-03-11,466.6
1994-03-10,467.3
1994-03-09,467.4
1994-03-08,467.8
1994-03-07,468.1
1994-03-04,466.2
1994-03-03,464.8
1994-03-02,464.9
1994-03-01,467.4
1994-02-28,469.2
1994-02-25,466.5
1994-02-24,470.7
1994-02-23,472.4
1994-02-22,471.6
1994-02-18,471.1
1994-02-17,475.1
1994-02-16,474.2
1994-02-15,473.4
1994-02-14,472
1994-02-11,471.1
1994-02-10,473.1
1994-02-09,473.4
1994-02-08,472.3
1994-02-07,472.1
1994-02-04,481
1994-02-03,482
1994-02-02,482.2
1994-02-01,481.6
1994-01-31,482.9
1994-01-28,479.8
1994-01-27,477.5
1994-01-26,473.4
1994-01-25,472.6
1994-01-24,475.2
1994-01-21,475.6
1994-01-20,475
1994-01-19,474.7
1994-01-18,475.2
1994-01-17,474.9
1994-01-14,475.3
1994-01-13,474.2
1994-01-12,475.1
1994-01-11,475.3
1994-01-10,475.3
1994-01-07,470.3
1994-01-06,469
1994-01-05,467.8
1994-01-04,466.9
1994-01-03,466.9
1993-12-31,470.8
1993-12-30,470.6
1993-12-29,471.3
1993-12-28,471.1
1993-12-27,470.6
1993-12-23,469
1993-12-22,467.4
1993-12-21,465.9
1993-12-20,466.9
1993-12-17,466.4
1993-12-16,464
1993-12-15,463.7
1993-12-14,466.1
1993-12-13,465.7
1993-12-10,464.9
1993-12-09,466.5
1993-12-08,466.8
1993-12-07,466.8
1993-12-06,466.9
1993-12-03,464.9
1993-12-02,463.2
1993-12-01,464.5
1993-11-30,463.6
1993-11-29,464.8
1993-11-26,463.6
1993-11-24,462.9
1993-11-23,461.8
1993-11-22,462.6
1993-11-19,463.6
1993-11-18,464.9
1993-11-17,467.2
1993-11-16,466.7
1993-11-15,466.1
1993-11-12,465.8
1993-11-11,465
1993-11-10,463.7
1993-11-09,463.4
1993-11-08,461.5
1993-11-05,459.6
1993-11-04,463.1
1993-11-03,468.6
1993-11-02,469.1
1993-11-01,469.1
1993-10-29,468.2
1993-10-28,468.8
1993-10-27,464.6
1993-10-26,464.3
1993-10-25,464.5
1993-10-22,467.8
1993-10-21,466.6
1993-10-20,466.9
1993-10-19,468.6
1993-10-18,470
1993-10-15,471.1
1993-10-14,466.8
1993-10-13,462
1993-10-12,462.5
1993-10-11,461.9
1993-10-08,461
1993-10-07,461.1
1993-10-06,462.6
1993-10-05,463.1
1993-10-04,461.8
1993-10-01,461.5
1993-09-30,460.6
1993-09-29,462.2
1993-09-28,462.1
1993-09-27,461.8
1993-09-24,458.6
1993-09-23,458.7
1993-09-22,456.6
1993-09-21,455.8
1993-09-20,459.9
